karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,fkdr,wlr,bblr,fk_lev,bb_lev,kill_lev,Cheat
17.016154632870634,829.0206380253352,0.6124065934709225,0.0,0.8573692308592915,0.39368995294559306,0.029162218736710595,0.0029162218736710596,0.0,0.046659549978736954,0.0,0.0,0.15747598117823722,0.005832443747342119,0.00874866562101318,89.86920948092104,20.328982681360955,0.6124065934709225,0.4753441654083827,30.127488176895717,2.347558608305203,0.4053548404402773,0.07873799058911861,0.11956509682051344,0.00874866562101318,0.005832443747342119,0.029162218736710595,0.6678148090706727,0.8573692308592915,0.7698825746491598,0.7698825746491598,1.178153636963108,0.7232230246704228,1.0964994245003183,0.16330842492557934,0.31495196235647444,0.5803281528605408,0.046659549978736954,0.0037439704404335877,0.00018814334668845525,0.003757095665465782,0.08573692308592915,0.11781536369631081,0.061240659347092254,0
0.06554030737690088,818.9057503565258,0.16894834790490004,0.0,0.25924832695751904,0.17040479917994228,0.020390317850591384,0.023303220400675867,0.0,0.0174774153005069,0.0,0.0,0.013108061475380175,0.021846769125633624,0.06554030737690088,88.37746336956323,10.8505619990647,0.16894834790490004,0.5330611666654604,72.50214447160279,1.4316916033665237,1.0034949285041046,0.6554030737690087,0.05097579462647846,0.011651610200337933,0.0014564512750422417,0.00873870765025345,0.5621901921663053,0.25924832695751904,0.5767547049167278,0.5767547049167278,0.6233611457180794,0.5592772896162208,0.8126998114735708,0.21555478870625178,0.10923384562816812,0.2840079986332371,0.0174774153005069,0.0006716277900453859,4.551410234507005e-05,0.0004616075079368853,0.018517737639822784,0.044525796122719966,0.01206773913606429,0
68.87049719774849,883.4189834327052,0.057246727977867444,0.0,0.15832298206378964,0.03399024473685879,0.006261360872579252,0.004472400623270894,0.0,0.018784082617737754,0.0,0.0,0.01520616211912104,0.0071558409972334305,0.009839281371195966,23.124994662684486,2.0957669320647407,0.056352247853213265,0.08587009196680116,20.047088553749454,0.3577920498616715,0.26387163677298275,0.19589114729926516,0.004472400623270894,0.0017889602493083576,0.0017889602493083576,0.0035779204986167152,0.09481489321334295,0.08139769134353027,0.13685545907208935,0.13774993919674353,0.220042110664928,0.11181001558177235,0.17442362430756486,0.012522721745158503,0.027728883864279543,0.09123697271472624,0.018784082617737754,0.0007679027485238705,0.00015027266094190205,0.0005870025818043048,0.011628241620504324,0.03143458723784686,0.008050321121887609,0
16.078879652831798,785.2765800556374,0.6537566452250291,0.0,0.7951094333817922,0.34454742113210995,0.035338197039190763,0.0,0.0,0.10601459111757229,0.0,0.0,0.13251823889696537,0.04417274629898846,0.0,91.65844857040105,24.90459436336969,0.6537566452250291,0.34454742113210995,68.22922393341757,2.093788174572053,1.802248048998729,0.6360875467054338,0.08834549259797692,0.008834549259797691,0.017669098519595382,0.017669098519595382,0.42405836447028916,0.7774403348621968,0.5565766033672546,0.5565766033672546,0.7951094333817922,0.45056201224968223,1.1308223052541044,0.14135278815676305,0.26503647779393075,0.2827055763135261,0.10601459111757229,0.01619667364296243,0.002078717472893574,0.016762990903205877,0.1943600837155492,0.19877735834544805,0.16343916130625727,0
0.0,689.7852236542346,0.1042933773729464,0.0,0.2868067877756026,0.8920808528864522,0.033522871298447054,0.0130366721716183,0.0,0.04655954347006536,0.0,0.0,0.007449526955210457,0.13595386693259084,0.03166048955964444,139.1180535068165,17.443067365625286,0.1042933773729464,0.6574207537973229,137.6188362070804,1.7636755066460759,4.497651899208313,1.2422086197813438,0.04283477999246013,0.005587145216407843,0.005587145216407843,0.024210962604433985,0.6667326624913359,0.15085292084301177,0.7300536416106248,0.7468150772598483,1.366988196281119,0.6481088451033098,0.9591265954833463,0.25142153473835294,0.04283477999246013,0.43952209035741696,0.04655954347006536,0.0004213768738631612,0.00013379179158064754,0.00029544866111316245,0.008380717824611764,0.07594378868228438,0.005794076520719245,0
0.10231733164974224,984.0226127149651,0.04501962592588659,0.0,0.21691274309745356,0.01637077306395876,0.01227807979796907,0.0,0.0,0.01227807979796907,0.0,0.0,0.0,0.0,0.0,9.928873863290988,1.58387229393801,0.04501962592588659,0.05320501245786597,2.983573390906484,0.11459541144771132,0.09822463838375256,0.00818538653197938,0.0,0.0,0.0,0.00818538653197938,0.05320501245786597,0.11459541144771132,0.06957578552182472,0.06957578552182472,0.18007850370354636,0.05729770572385566,0.01227807979796907,0.00409269326598969,0.01637077306395876,0.03274154612791752,0.01227807979796907,0.008815031649823947,0.0008770056998549332,0.0034630481481451223,0.03819847048257044,0.06002616790118212,0.01500654197529553,0
4.655207575296898,928.8735188048663,0.11772057213444834,0.0006556219982735365,0.38106207477431886,0.210163273891017,0.008595932866253035,0.00560921042967359,0.0,0.04698624320960345,0.0,0.0,0.025860645487456164,0.010417105083679525,0.016609090622929593,41.12563816703631,3.593755560092042,0.11735633769096304,0.09761483085405988,18.19722564341419,0.45427319791486376,0.3517047786294038,0.12566088300242784,0.019960047502994335,0.003059569325276504,0.006556219982735366,0.021926913497814945,0.09419102708529808,0.19850777169948744,0.1437269113992986,0.15625657625519287,0.3498107595232803,0.09601219930272457,0.22648097695915834,0.028701674146641487,0.05470801341149177,0.13156148098688966,0.04698624320960345,0.00015352495877763917,3.564965342155041e-05,8.757935648579331e-05,0.0016822692516905717,0.002964497962061697,0.0009945452346691783,0
2.9101549846723813,790.1504210723658,0.14860365879178117,0.0,0.5820309969344762,0.3219745940488592,0.04953455293059372,0.07430182939589058,0.0,0.06191819116324215,0.0,0.0,0.02476727646529686,0.06191819116324215,0.13622002055913274,102.09071358995367,8.631395848155956,0.14860365879178117,0.26005640288561704,87.42848592249793,0.7554019321915543,1.7956275437340223,0.34674187051415606,0.04953455293059372,0.02476727646529686,0.0,0.02476727646529686,0.33435823228150763,0.3219745940488592,0.4086600616773982,0.47057825284064037,0.8668546762853901,0.34674187051415606,0.18575457348972646,0.09906910586118745,0.13622002055913274,0.33435823228150763,0.06191819116324215,0.01192498496477256,0.0022113639701157903,0.0070763647043705314,0.0804936485122148,0.21671366907134754,0.03715091469794529,0
39.38712004814368,919.5609121466715,0.24695707833774883,0.0,0.8338739284083276,0.018080052324227866,0.006026684108075955,0.005889714014710593,0.0,0.11628760926719287,0.0,0.0,0.017943082230862505,0.0020545514004804396,0.01725823176403569,28.610997952623773,3.379874023883688,0.24572434749746055,0.01616247101711279,5.1863725852794555,0.20134603724708305,0.41981333616483646,0.14902346158151453,0.005341833641249142,0.0004109102800960879,0.010820637375863647,0.01890187288442004,0.00575274392134523,0.4173478744842599,0.123136113935461,0.12834097748334478,0.3518761698556166,0.006574564481537406,0.10820637375863648,0.0019175813071150767,0.10176877937046443,0.14422950831372686,0.11615063917382751,0.009936854154387142,0.0024198049827880734,0.0020824097245547503,0.009485178965551361,0.00799718567853674,0.005584644261305922,0
116.01372533049064,827.1182208037771,0.0966094142622102,0.0,0.2658974704464501,0.0758694115673871,0.00673606925131007,0.009395043955774571,0.0,0.02641248206434738,0.0,0.0,0.019853677793334943,0.019499147832739674,0.02658974704464501,31.744612671700192,3.6007835447858274,0.09643214928191257,0.15102976321358366,17.246109933156756,0.6136913617904068,0.6099687972041565,0.32226773418109755,0.00779965913309587,0.004077094546845569,0.003190769645357401,0.009749573916369837,0.15776583246489373,0.13667129980947534,0.1889644689972772,0.19711865809096835,0.3899829566547935,0.1602475421890606,0.37048380882205384,0.05353402404988529,0.04236633029113438,0.17123797096751386,0.02641248206434738,0.00015356325821289367,2.921734741631347e-05,0.0001131832738050617,0.003596613152880931,0.01026270938565246,0.0025376881389976994,0
